id,value
apache.org*apache*logging*log4j*core*net*SmtpManager$FactoryData.org-apache-logging-log4j-core-net-SmtpManager,100
apache.org*apache*logging*log4j*core*filter*BurstFilter,
apache.org*apache*logging*log4j*core*filter*BurstFilter.org-apache-logging-log4j-core-filter-BurstFilter$LogDelay,100
apache.org*apache*logging*log4j*core*filter*BurstFilter.org-apache-logging-log4j-core-filter-BurstFilter$Builder,100
apache.org*apache*logging*log4j*core*filter*BurstFilter.org-apache-logging-log4j-core-filter-AbstractFilter,100
apache.org*apache*logging*log4j*core*filter*BurstFilter.org-apache-logging-log4j-core-filter-BurstFilter$1,100
apache.org*apache*logging*log4j*core*filter*BurstFilter.org-apache-logging-log4j-Level,100
apache.org*apache*logging*log4j*core*filter*BurstFilter.org-apache-logging-log4j-core-Filter$Result,100
apache.org*apache*logging*log4j*core*filter*BurstFilter.org-apache-logging-log4j-core-Logger,100
apache.org*apache*logging*log4j*core*filter*BurstFilter.org-apache-logging-log4j-Marker,100
apache.org*apache*logging*log4j*core*filter*BurstFilter.org-apache-logging-log4j-message-Message,100
apache.org*apache*logging*log4j*core*filter*BurstFilter.org-apache-logging-log4j-core-LogEvent,100
apache.org*apache*logging*log4j*core*filter*BurstFilter.org-apache-logging-log4j-core-config-plugins-PluginBuilderFactory,100
apache.org*apache*logging*log4j*core*filter*BurstFilter.org-apache-logging-log4j-core-config-plugins-Plugin,100
apache.org*apache*logging*log4j*core*filter*BurstFilter.org-apache-logging-log4j-core-Filter,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_latencyStringFormatDouble,
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_latencyStringFormatDouble.org-openjdk-jmh-results-RawResults,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_latencyStringFormatDouble.org-openjdk-jmh-results-ThroughputResult,100
